Date,Average Temperature,Maximum temperature,Minimum temperature,Average relative humidity,Total rainfall,Average wind speed,AverageÂ visibility,Average pH,Maximam pH,Minimum pH,Average Sanility,Maximam Sanility,Minimum Sanility,Disease_Presence_Prob,Disease_Presence_Pred,Predicted_Disease_Type
2027-12-21,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2027-12-22,28.149921,33.14836,24.763418,76.61709,0.53835946,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2027-12-23,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2027-12-24,28.149921,33.14836,24.763418,76.61709,0.53835946,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2027-12-25,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2027-12-26,28.149921,33.14836,24.763416,76.61709,0.53835946,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2027-12-27,28.149921,33.14836,24.763416,76.61709,0.5383592,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2027-12-28,28.149921,33.14836,24.763416,76.61709,0.5383606,19.728342,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2027-12-29,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2027-12-30,28.149921,33.14836,24.763418,76.61709,0.53835946,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2027-12-31,28.149921,33.14836,24.763418,76.61709,0.53835946,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-01-01,28.149921,33.14836,24.763418,76.61709,0.5383592,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-01-02,28.149921,33.14836,24.763418,76.61709,0.5383589,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-01-03,28.149921,33.14836,24.763418,76.61709,0.5383589,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-01-04,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-01-05,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-01-06,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-01-07,28.149921,33.14836,24.763418,76.61709,0.53836167,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-01-08,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-01-09,28.149921,33.14836,24.763418,76.61709,0.53836197,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-01-10,28.149921,33.14836,24.763418,76.61709,0.53835946,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-01-11,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-01-12,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-01-13,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-01-14,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-01-15,28.149921,33.14836,24.763418,76.61709,0.53836197,19.728342,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-01-16,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-01-17,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-01-18,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-01-19,28.149921,33.14836,24.763418,76.61709,0.53835946,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-01-20,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-01-21,28.149921,33.14836,24.763418,76.61709,0.53836167,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-01-22,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-01-23,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-01-24,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-01-25,28.149921,33.14836,24.763418,76.61709,0.53835946,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-01-26,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-01-27,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-01-28,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-01-29,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-01-30,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-01-31,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-02-01,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-02-02,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-02-03,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-02-04,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-02-05,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-02-06,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-02-07,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-02-08,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-02-09,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-02-10,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-02-11,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-02-12,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-02-13,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-02-14,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-02-15,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-02-16,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-02-17,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-02-18,28.149921,33.14836,24.763418,76.617096,0.53836167,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-02-19,28.149921,33.14836,24.763418,76.61709,0.53836197,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-02-20,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-02-21,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-02-22,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-02-23,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-02-24,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-02-25,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-02-26,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-02-27,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-02-28,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-02-29,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-03-01,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-03-02,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-03-03,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-03-04,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-03-05,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-03-06,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-03-07,28.149921,33.14836,24.763418,76.61709,0.53836197,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-03-08,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-03-09,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-03-10,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-03-11,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-03-12,28.149921,33.14836,24.763418,76.61709,0.53836197,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-03-13,28.149921,33.14836,24.763418,76.61709,0.53835946,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-03-14,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-03-15,28.149921,33.14836,24.763416,76.61709,0.53836083,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-03-16,28.149921,33.14836,24.763416,76.61709,0.53835976,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-03-17,28.149921,33.14836,24.763416,76.61709,0.53835946,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-03-18,28.149921,33.14836,24.763416,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-03-19,28.149921,33.14836,24.763416,76.61709,0.53835946,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-03-20,28.149921,33.14836,24.763416,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-03-21,28.149921,33.14836,24.763416,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-03-22,28.149921,33.14836,24.763416,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-03-23,28.149921,33.14836,24.763416,76.61709,0.5383589,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-03-24,28.149921,33.14836,24.763416,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.077953145,0.0,0,Sheath Blight
2028-03-25,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-03-26,28.149921,33.14836,24.763418,76.61709,0.5383592,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-03-27,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-03-28,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-03-29,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-03-30,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-03-31,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-04-01,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-04-02,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-04-03,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-04-04,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-04-05,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-04-06,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-04-07,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-04-08,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-04-09,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-04-10,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-04-11,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-04-12,28.149921,33.14836,24.763418,76.61709,0.53835946,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-04-13,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-04-14,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-04-15,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-04-16,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-04-17,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-04-18,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2028-04-19,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-04-20,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-04-21,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-04-22,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-04-23,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2028-04-24,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-04-25,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-04-26,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-04-27,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.39724624,1.201577,0.07795314,0.0,0,Sheath Blight
2028-04-28,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-04-29,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-04-30,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-05-01,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-05-02,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2028-05-03,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2028-05-04,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
